image_id,site_id,pointing_game_score
ENA/chicken/43848220-a147-474c-9bb5-9e7ebed54e38.JPG,ENA_NRC254,0.03910886496305466
ENA/chicken/c64e4b5a-ec8c-48d4-8318-cdc43a0ad844.JPG,ENA_NRC254,0.3876062035560608
ENA/chicken/5cc6f636-669c-4565-94f5-51d601e45998.JPG,ENA_NRC254,0.3876062035560608
ENA/chicken/ba1fb000-c690-4137-816b-504c1f23b39c.JPG,ENA_NRC254,0.09340212494134903
ENA/chicken/5ef89b7f-af4d-420b-87fb-d5b6ece12eb3.JPG,ENA_NRC254,0.09340212494134903
ENA/chicken/b6f84d66-fec8-46fe-821c-f52c5480932f.JPG,ENA_NRC254,0.09340212494134903
RKU/dunnock/740D1BAF-6611-4305-82E5-D42AED404034_000005.jpg,RKU_CCAMH046,0.10722079873085022
ENA/chicken/f247e189-b8c0-49ca-bb57-af1a2624017e.JPG,ENA_NRC254,0.12660197913646698
ENA/chicken/453431b2-732c-4759-a3ea-995706b1347e.JPG,ENA_NRC254,0.12660197913646698
ENA/chicken/16f68af3-2e92-4af4-8da3-b0bacd5462ce.JPG,ENA_NRC254,0.04384905472397804
ENA/chicken/e7ca73e5-bf85-4f19-a180-56cc8c44f753.JPG,ENA_NRC254,0.04384905472397804
ENA/chicken/2448a31e-7aec-4c1a-a978-f2cec1502498.JPG,ENA_NRC254,0.11123557388782501
ENA/chicken/aaefd15c-7b99-4eb5-a059-f3d43e3fcec9.JPG,ENA_NRC254,0.11123557388782501
ENA/chicken/1a02f7c2-73eb-429c-8377-6aedc8209223.JPG,ENA_NRC254,0.11123557388782501
TR1/takahe/462673b3-b18b-4e46-af88-7ed54f6a87a3.JPG,TR1_unknown,0.3901071548461914
RKU/dunnock/15F17840-880B-4A87-AAF6-672E6BDCB7A9_000002.jpg,RKU_CCAMH046,0.0
ENA/chicken/21347c77-4589-4ea7-b27f-1a5d36b8a783.JPG,ENA_NRC254,0.19345417618751526
ENA/chicken/004b71d3-1e23-476e-8ed9-903283336379.JPG,ENA_NRC254,0.19345417618751526
ENA/chicken/e1ee0366-5dc2-4f2e-9d1f-48eec3f3af76.JPG,ENA_NRC254,0.19345417618751526
TR1/morepork/5c332487-e4e2-47e1-9e60-9e960597947a.JPG,TR1_unknown,0.4199703633785248
ENA/chicken/8c85266a-138d-4d3c-9edf-8ed37d725c72.JPG,ENA_NRC254,0.11193535476922989
ENA/chicken/be8aa907-8947-44f1-8d67-742f23709730.JPG,ENA_NRC254,0.11193535476922989
ENA/chicken/ed9a1bab-c631-480c-94bf-32a4d7c6da9e.JPG,ENA_NRC254,0.11193535476922989
ENA/chicken/ffb02636-af49-4510-abfe-aadc6bae580f.JPG,ENA_NRC254,0.23806220293045044
ENA/chicken/f4002992-8081-4d94-aa7f-c83556794514.JPG,ENA_NRC254,0.23806220293045044
ENA/chicken/57d0c58f-deb0-435b-af19-1503030e9bf7.JPG,ENA_NRC254,0.19459398090839386
ENA/chicken/35b62384-77f6-4bb7-921e-2bef704ed1d1.JPG,ENA_NRC254,0.19459398090839386
ENA/chicken/91291f76-e02a-4ad2-98f3-eedf1d4db0bc.JPG,ENA_NRC254,0.19459398090839386
ENA/chicken/a7fbf4bd-0fb5-4386-852b-929486c39ecb.JPG,ENA_NRC254,0.18778802454471588
ENA/chicken/403b8ec7-0cb3-4ed8-9dfb-34bcee828c30.JPG,ENA_NRC254,0.18778802454471588
ENA/chicken/9c2aa91c-6ced-44d7-866f-ac91a6ad0192.JPG,ENA_NRC254,0.0009091839892789721
ENA/chicken/a7a1a92b-ab3f-465c-baa9-201dd905aa0a.JPG,ENA_NRC254,0.0009091839892789721
ENA/chicken/803f4268-2895-4bd6-950a-563612a6674b.JPG,ENA_NRC254,0.11441763490438461
ENA/chicken/f7446a57-d637-4650-b9d1-f4b5714e7cc6.JPG,ENA_NRC254,0.38111335039138794
ENA/chicken/43f5dca4-da78-49c6-8b5e-3cf2fe4d932c.JPG,ENA_NRC254,0.38111335039138794
ENA/chicken/0221c4dd-e37e-42f0-aa07-bc6cab9b065d.JPG,ENA_NRC254,0.42168059945106506
ENA/chicken/e7e3c863-1a09-4624-b25d-564de830eeb3.JPG,ENA_NRC254,0.20476463437080383
ENA/chicken/4019158f-afcb-4a79-8be8-420d8b3bd23e.JPG,ENA_NRC254,0.20190712809562683
ENA/chicken/d96e0390-3d17-4ab8-b902-5bcc10f78299.JPG,ENA_NRC254,0.20190712809562683
ENA/chicken/c628e870-e645-4b05-a30c-36ba4e5a43c2.JPG,ENA_NRC254,0.017718452960252762
ENA/chicken/9190bfdb-5ad3-4e72-badb-8be2261f0f17.JPG,ENA_NRC254,0.017718452960252762
ENA/chicken/3bb70d50-db2b-41b4-90db-a2917d7c8a7c.JPG,ENA_NRC254,0.017718452960252762
RKU/dunnock/DABA4477-3F1C-40F8-A626-B150746E9B61_000009.jpg,RKU_CCAMH046,0.0
