image_id,site_id,pointing_game_score,seen_site
PS3/tomtit/f5b633fa-a4f2-44bd-9ff0-12ce076d5415.JPG,PS3_CAM6723,0.7254964113235474,True
RMP/myna/B96E8626-117A-4CD9-B967-B614DCD52460.JPG,RMP_HCAMM93,0.2041860967874527,False
EFD/rifleman/385741B4-45C5-473D-9E83-43D55A38AB57.JPG,EFD_DCAMC04,0.35349300503730774,True
DW2/kereru/2A82D076-CF88-4A46-94CA-E875FD07AA9E.JPG,DW2_BCAMWT002_2023_1,0.8869318962097168,True
EFH/dunnock/C57EC813-F466-4C03-845B-CFCFA8AAFD87.JPG,EFH_HCAMF07,0.09210646897554398,True
PS3/kiwi/f214cdef-513b-417a-8677-16816de3146d.JPG,PS3_CAMCREK,0.81776362657547,True
EFH/robin/E46BBE3E-E92C-40AC-9602-75FB4AB74981.JPG,EFH_HCAME05,0.3284913897514343,True
EFH/kiwi/0055A0E8-2930-4EBF-B82D-0AC18CEBCB78.JPG,EFH_HCAMA11,0.7812762260437012,True
RMP/pateke/CFA460B6-A416-4056-8EA2-FC52FAEC0564.JPG,RMP_ICAMM79,0.3940224349498749,False
EFH/dunnock/49C0B1AA-BA90-4D1E-9CC1-0830799EDDBC.JPG,EFH_HCAMG12,0.2732175886631012,True
PS1/kea/32c3b850-0767-43c2-8932-33a8154f6c24.JPG,PS1_CAM7925,0.6913608908653259,False
KCR/dunnock/edbff877-f8a9-4a2a-8dea-28db2107f117.JPG,KCR_RYA6,0.0,False
KCR/dunnock/8a25710f-ee4f-427f-a9f6-ec52e80db4a1.JPG,KCR_GAR21,0.0,False
Z20/fantail/74cb7df5-8678-4419-a08d-80187f3fb549.JPG,Z20_3TM550,0.451172798871994,False
EFD/silvereye/EAD6D695-5CF3-4F6B-898E-C22CC9428C86.JPG,EFD_DCAMH01,0.3256695568561554,True
RMP/myna/C54E906A-69AC-4971-BE74-FF8E8691446F.JPG,RMP_ICAMM76,0.9221259355545044,False
EFH/rifleman/FCAE8907-E582-4F69-BDFC-0655DB820A44.JPG,EFH_HCAMA09,0.09724733978509903,True
EFD/fantail/7543A4F9-C913-42DE-AA23-1769A8B1F9BA.JPG,EFD_DCAME09,0.6484295725822449,True
EFD/harrier/A320A07B-12E2-48CF-B2CE-5B05F83C3212.JPG,EFD_DCAMG04,0.8961600661277771,True
ZIO/fantail/7e1ddc22-fd1d-4745-921a-15d92dc28097.JPG,ZIO_STATIONO6,0.958347499370575,False
EFH/fantail/B6FEF3A5-2E50-4961-82DF-380EB8897081.JPG,EFH_HCAMD06,0.38677412271499634,True
EFH/dunnock/D14F5A95-281F-40E3-B018-C4B4357DC31E.JPG,EFH_HCAMC09,0.04942748323082924,True
HLO/tui/5C5C0EA0-DE41-466A-8A9E-CAD8477ED183.JPG,HLO_HPAT003,0.032978832721710205,True
EFD/fantail/8914B6B3-5622-4093-B533-C452B8F1B12C.JPG,EFD_DCAMC04,0.10763215273618698,True
EFH/kea/0B4C1829-311D-4CDC-B7F0-DE19CACB3F4F.JPG,EFH_HCAMB01,0.9716740250587463,True
RMP/myna/4F1286A5-B6E3-4420-9D2F-4C28ED26FBA3.JPG,RMP_ICAMM78,0.26091936230659485,False
RMP/spurwing_plover/DEFBBA0F-08D1-4868-B43E-E61E1DA764F8.JPG,RMP_SCAMM82,0.2721903622150421,False
R29/little_blue_penguin/B2BE45EE-3799-49CD-A692-B3AF8CF94F29.JPG,R29_RCAMSC005_2023_29,0.8436533212661743,False
Z20/fantail/50d1ebf9-44ef-42d5-aff1-d69fc87e5826.JPG,Z20_IQ185,0.5130517482757568,False
EFD/robin/BCA8BF8C-7227-496F-8408-F816AEFC70AE.JPG,EFD_DCAMH04,0.421452134847641,True
Z20/kiwi/60467877-e39d-4202-81a3-9c27824b8516.JPG,Z20_3EE500,0.9559744000434875,False
ACC/pukeko/27BF96C7-0CB8-4F60-A488-F34C44AE0834.JPG,ACC_T36,0.8479681015014648,False
EFH/greenfinch/B4DE0203-BF6E-47A2-A3CC-2554AF73AE6E.JPG,EFH_HCAMF01,0.2870512306690216,True
EFD/tomtit/5ED82247-0DEB-4382-B90C-BDD978DCF4DC.JPG,EFD_DCAMH01,0.5083015561103821,True
AHO/chaffinch/90db910d-906d-47bf-87c6-9d9a10913aa7.JPG,AHO_T2.3.1,0.38792505860328674,False
RMP/myna/564D337F-D3E9-49D3-AFAA-8BD84EDD8A1D.JPG,RMP_HCAMM24,0.3347949981689453,False
KCR/dunnock/14bc316e-1a7c-4e5d-83ce-d2e34931bfbb.JPG,KCR_FER12,0.9357146620750427,False
RMP/myna/06B531BB-59C3-4972-A366-4D093A8979B1.JPG,RMP_HCAMM93,0.1841832399368286,False
KCR/dunnock/3fd741f3-4f40-4f03-9026-f3dca9783976.JPG,KCR_RYA7,0.0,False
EFH/rifleman/913D9F22-9964-4800-93CD-53173CF83899.JPG,EFH_HCAMC08,0.4249202013015747,True
ACC/pateke/BE3A074A-02FD-4134-AAE9-816FF132FC48.JPG,ACC_unknown,0.16590331494808197,True
RMP/myna/3610E3E7-B0FA-4F9F-9E64-CE9B847DF070.JPG,RMP_HCAMM93,0.2411806434392929,False
RMP/pateke/65A9BF25-A922-4652-B529-FA39C67B6951.JPG,RMP_SCAMM82,0.07347133010625839,False
EFH/tomtit/A9974836-FF49-480F-928C-9DE55F65BC6E.JPG,EFH_HCAMH10,0.1315237581729889,True
Z20/morepork/94bd75bb-2ac2-4978-8296-f3871b7946c1.JPG,Z20_3KE108,0.06545889377593994,False
RMP/pateke/F2492A7E-7A5A-4DDD-BCB2-0993946D2ED9.JPG,RMP_ICAMM79,0.6066425442695618,False
RMP/myna/EB837627-7597-4951-9F17-0A03EBE3F809.JPG,RMP_HCAMM93,0.19437569379806519,False
RMP/oystercatcher/AA7EC040-9B25-418B-87A4-7A805CC1F4DA.JPG,RMP_SCAMM83,0.00010855875007109717,False
EFH/greenfinch/576E4812-D01C-4C2F-8B6B-86799C671989.JPG,EFH_HCAMB01,0.0087774358689785,True
KCR/dunnock/237dc410-1e7a-48bc-92e5-04ba14072a40.JPG,KCR_MIL1,0.0,False
RMP/spurwing_plover/82226E4C-EC39-47E1-9D8F-99A3C2B43681.JPG,RMP_SCAMM85,0.05826741084456444,False
RMP/myna/5A915B6D-69FC-4BDC-B531-F016AF68D325.JPG,RMP_ICAMM73,0.5917845368385315,False
KCR/fantail/bfc99c74-3c5c-4411-a9a6-b8a4b1c41bd9.JPG,KCR_RYA5,0.11658141016960144,False
Z20/kiwi/ca3dfaf5-8756-4dd2-9bd6-9c4239acf0f7.JPG,Z20_3LA1850,0.8755932450294495,False
RMP/quail_brown/C0E0B10C-78DF-450A-89AB-A4FEED5F1858.JPG,RMP_HCAMM24,0.11991062015295029,False
EFH/robin/C2545554-4CF6-40C4-93FC-B9FE07C6AE36.JPG,EFH_HCAMA02,0.5173653364181519,True
RMP/myna/23C29530-0CD2-4E7C-BC9A-7B77F918CAA2.JPG,RMP_HCAMM93,0.40002235770225525,False
Z20/tomtit/88cc53af-23ab-4577-9500-164da9f4e759.JPG,Z20_3MM4450,0.025449613109230995,False
RMP/spurwing_plover/AC7D7768-A2F6-4BA2-B810-215CC2E73B0C.JPG,RMP_SCAMM85,0.2728476822376251,False
RMP/myna/6402385B-5B33-4B63-BB19-6A5F0B1D099E.JPG,RMP_HCAMM93,0.4277353286743164,False
HLO/dunnock/05FF8233-DD0E-4800-AE9F-CAB7E63EF867.JPG,HLO_Moto2,0.009845544584095478,True
FGA/harrier/E65443E2-5346-4B4D-8835-D3A7B9A6044F.JPG,FGA_CAMERA1,0.45134323835372925,False
HLO/silvereye/64A48928-3196-4461-9E78-04A7B483B40B.JPG,HLO_Moto3,0.0,True
EFD/rifleman/129903F1-7CF7-4C3C-AB30-A595F5996864.JPG,EFD_DCAMC04,0.2167062908411026,True
EFH/yellowhammer/04B590EC-9668-4F7B-A6BD-B57D16E3E1C7.JPG,EFH_HCAMG06,0.0,True
KCR/dunnock/189261b3-e633-43fc-9ee7-c4f924854721.JPG,KCR_GOLF02,0.0,False
EFD/fantail/9EC66AE8-C54C-4CE9-9806-43C9DEBFA59E.JPG,EFD_DCAMC04,0.0,True
EFH/robin/E4D2FC56-7ED8-4A61-8CEC-6F383793DBD8.JPG,EFH_HCAME05,0.163597971200943,True
EFH/silvereye/56E1646C-1D7F-4777-89F2-D96E4ED6CB94.JPG,EFH_HCAMB11,0.005820853170007467,True
EFH/robin/340E0DB9-1B7E-4567-9E34-348D03557961.JPG,EFH_HCAME05,0.2929812967777252,True
Z20/kereru/ad91b7f2-4911-4e17-8603-e165057758ac.JPG,Z20_3SIA350,0.9079285264015198,False
EFD/chaffinch/6DC2BC51-2180-4320-8676-05B6E25082E9.JPG,EFD_DCAME04,0.19317598640918732,True
ACC/pateke/169C9DC9-58D7-4638-A739-7A9B0879DD84.JPG,ACC_57,0.4798234701156616,False
EFH/fantail/1FC05D80-7C9A-4C28-B48D-3BE70339988D.JPG,EFH_HCAMC08,0.6065676808357239,True
RMP/fantail/EF805A30-7177-4441-840B-8F848394674B.JPG,RMP_HCAMM21,0.6487972736358643,False
R30/little_blue_penguin/EDEB2B42-A311-441C-A3D0-6EBE9C75A376.JPG,R30_RCAMSC005_2023_30,0.6744433045387268,False
Z20/fantail/684fc0db-c38e-46b0-a167-269f80a7d0c2.JPG,Z20_OKARIK169,0.0,False
KCR/chicken/d7f70d86-21e9-4ccf-b782-25f8c4d57143.JPG,KCR_HOR2,0.6303533911705017,False
FGA/harrier/FAEA0229-DE08-4CDA-AF9E-6C684E474004.JPG,FGA_CAMERA1,0.47014206647872925,False
RCN/kiwi/1d175549-131a-4a0f-a09a-c3542b1de61a.JPG,RCN_HAWCAM03,0.7308626770973206,False
EFD/fantail/44223E72-BAA1-4DAF-8E58-3E70E5E8EB66.JPG,EFD_DCAMC04,0.13320717215538025,True
PS1/weka/aa83ccd1-738d-4a52-b994-843d34a37ac1.JPG,PS1_CAMFC01,0.9690849781036377,True
EFH/rifleman/52AB4D4C-9734-488A-937B-C1CC7FE13EBB.JPG,EFH_HCAMC08,0.22455191612243652,True
EFH/yellowhammer/11516C77-A892-490A-BEE5-DA7864C293EB.JPG,EFH_HCAMG06,0.000681339530274272,True
DW2/kereru/7221CB8B-290A-4A68-8248-235543B12883.JPG,DW2_BCAMWT004_2023_1,0.0,True
RMP/oystercatcher/3C9D22F7-439A-48FA-B980-91FA614D0CF2.JPG,RMP_SCAMM85,0.25768613815307617,False
ZIO/fantail/10a5aefa-98be-4e11-bb82-cf028c4f43fc.JPG,ZIO_STATION13,0.0,True
EFH/bellbird/D590159D-1A54-4D8D-9764-88D9D4C53AF1.JPG,EFH_HCAME01,0.07691657543182373,True
KCR/kiwi/341c908a-b7ab-421b-93f8-8be0e1b0a2ed.JPG,KCR_HOR16,0.3852313756942749,False
DW2/kereru/7D431149-0175-40EB-8DDC-D4DB69137BA4.JPG,DW2_BCAMWT004_2023_1,0.7077478766441345,True
PS1/tomtit/bf202bfc-4ad0-41c8-b15c-f583d55c89ad.JPG,PS1_CAM6723,0.7231348156929016,True
EFD/rifleman/96A635A8-B534-47C0-B5C2-BF5ED417918F.JPG,EFD_DCAMA07,0.3161003291606903,True
ACC/banded_rail/FA808F6A-E6F6-4888-A00D-A5EC404CA3DB.JPG,ACC_T006,0.7058424949645996,False
RMP/pateke/8A133ABB-932F-4DE5-9B56-25F5475DDC36.JPG,RMP_ICAMM79,0.8321263790130615,False
Z20/morepork/ce197098-db6e-4a2f-b18e-df2da60f9df4.JPG,Z20_3LA0,0.40226292610168457,False
EFH/greenfinch/98CCBAFC-A4F3-4909-B078-86749CF7EA5C.JPG,EFH_HCAMF01,0.3593032956123352,True
RMP/little_blue_penguin/799940EE-2821-4B8F-A6FC-354493DAF312.JPG,RMP_SCAMM33,0.8897709250450134,False
KCR/dunnock/ead8abbe-94d5-449d-85b7-2cb46e965eaa.JPG,KCR_FER12,0.9377112984657288,False
EFH/morepork/7BEB293C-B04B-434F-9A0C-28A78D247408.JPG,EFH_HCAMD10,0.4792849123477936,True
KCR/kiwi/a0ed76c8-2d0c-448b-be2e-b9b48648b2f7.JPG,KCR_GAR07,0.5882446765899658,False
ACC/pateke/75750FA8-46DB-4419-9331-3B813FF61CBF.JPG,ACC_57,0.24644997715950012,False
RMP/oystercatcher/03C67FB1-0A15-474C-AB97-77F6E5230F81.JPG,RMP_SCAMM83,0.23580633103847504,False
RMP/spurwing_plover/DE80FC46-B24D-41F1-AAE7-649E0646635F.JPG,RMP_SCAMM85,0.04184213653206825,False
Z20/morepork/164f3560-6bb7-4327-8cb8-0b689768a8d8.JPG,Z20_IU191,0.156172975897789,False
AHO/chaffinch/0c82b9ef-fe92-46fa-bf57-2cdc0e1b2f98.JPG,AHO_T2.1.1,0.5875251293182373,True
KCR/kiwi/48c40b9d-caff-4807-8525-6d7d58c2799e.JPG,KCR_HICKS02,0.6638766527175903,False
EFH/harrier/67EC6D33-628D-4DB7-8D72-B9D72020D3BA.JPG,EFH_HCAMG08,0.9527055621147156,True
Z20/kiwi/03ea8bfb-4d4c-4db3-9a1d-864f07345f50.JPG,Z20_3CO200,0.4849367141723633,False
R30/little_blue_penguin/9CC3F232-67B9-4285-A842-545EE3A9EBDE.JPG,R30_RCAMSC004_2023_30,0.9007585644721985,False
R30/little_blue_penguin/E6D8304E-EF3F-4BC7-BB16-2181F76B1142.JPG,R30_RCAMSC004_2023_30,0.9564480781555176,False
ACC/pateke/F79E5260-E080-403D-8494-E5516039143F.JPG,ACC_57,0.008954266086220741,False
EFH/tomtit/AADA9CAB-FEED-4C74-A429-C4F42DF1A9C3.JPG,EFH_HCAMC06,0.34639406204223633,True
RMP/myna/63CE4553-A61E-45EB-BD4A-A94B70931A88.JPG,RMP_HCAMM26,0.16853025555610657,False
EFH/robin/7A413DF8-4D3C-49BC-B0E3-0B6F7A97FCF8.JPG,EFH_HCAME05,0.3374575972557068,True
KCR/kiwi/9d5f66f1-9f96-4b40-9536-dd468b5eb3f8.JPG,KCR_GAR09,0.809293270111084,False
ACC/whitehead/2CA08964-413B-40D8-A44E-3F4237F0332B.JPG,ACC_TCAM071,0.7871577143669128,False
RMP/pukeko/1494204D-EB5B-45F0-83D3-968613916AEA.JPG,RMP_HCAMM22,0.4800208508968353,False
EFH/rifleman/68E174BF-C2B7-477D-95EA-56C33203444C.JPG,EFH_HCAMC08,0.15805338323116302,True
EFD/dunnock/93135E5A-0CC9-422E-BA25-3B8084EE535D.JPG,EFD_DCAMH01,0.16121616959571838,True
Z20/tomtit/dfbc4328-1b07-484c-b3e0-97537069a5e1.JPG,Z20_3EE500,0.43342265486717224,False
PS1/weka/8cf66ae4-8852-4783-84ff-1b55fbb5ad21.JPG,PS1_CAMFC01,0.8885401487350464,True
ACC/pateke/268BBC5F-448E-4F5F-BEEA-3E82E3ED4CD2.JPG,ACC_T41,0.004322144668549299,False
